ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
5097;152;30;2;3021.0;1.815298;3205.0;2.004002;-0.188704
5098;152;262;2;303.0;0.182071;1169.0;0.730945;-0.548874
5099;152;236;1;3296.0;1.984024;1876.0;1.174107;0.809917
5100;152;236;2;2645.0;1.589362;1443.0;0.90227;0.687092
5101;152;268;2;833.0;0.500544;850.0;0.531483;-0.030939
5102;152;300;1;497.0;0.299169;0.0;0.0;0.0
5103;152;300;2;306.0;0.183873;330.0;0.20634;-0.022467
5104;152;287;2;242.0;0.145416;333.0;0.208216;-0.0628
5105;152;261;1;283.0;0.170352;0.0;0.0;0.0
5106;152;261;2;153.0;0.091937;247.0;0.154443;-0.062506
5107;152;31;1;2275.0;1.369434;0.0;0.0;0.0
5108;152;31;2;2204.0;1.324368;0.0;0.0;0.0
5109;152;15;2;160.0;0.096143;0.0;0.0;0.0
5110;152;247;2;183.0;0.109963;0.0;0.0;0.0
5111;152;33;2;149.0;0.089533;0.0;0.0;0.0
5112;152;267;1;896.0;0.539346;0.0;0.0;0.0
5113;152;267;2;427.0;0.256581;0.0;0.0;0.0
5114;152;290;2;693.0;0.416419;0.0;0.0;0.0
5115;152;27;2;656.0;0.394186;0.0;0.0;0.0
5116;152;295;2;660.0;0.396589;0.0;0.0;0.0
5117;153;4;1;20667.0;11.516279;25968.0;14.955424;-3.439145
5118;153;4;2;20213.0;11.239623;27774.0;15.981909;-4.742286
5119;153;21;1;29538.0;16.45947;42778.0;24.636596;-8.177126
5120;153;21;2;23561.0;13.101308;38111.0;21.930097;-8.828789
5121;153;29;1;40938.0;22.811896;43948.0;25.310419;-2.498524
5122;153;29;2;26472.0;14.719996;39058.0;22.475026;-7.75503
5123;153;273;1;29731.0;16.567015;23787.0;13.699348;2.867667
5124;153;273;2;37634.0;20.926728;22725.0;13.076578;7.85015
5125;153;235;1;13271.0;7.395004;10052.0;5.789122;1.605882
5126;153;235;2;17439.0;9.697115;14866.0;8.554297;1.142817
5127;153;245;1;32995.0;18.385815;17273.0;9.947822;8.437993
5128;153;245;2;38264.0;21.277045;18154.0;10.446301;10.830744
5129;153;281;2;3489.0;1.94009;2555.0;1.470216;0.469874
5130;153;30;1;4374.0;2.437326;5191.0;2.989587;-0.552262
5131;153;30;2;3307.0;1.838887;4203.0;2.41852;-0.579632
5132;153;262;2;218.0;0.121221;678.0;0.390139;-0.268919
5133;153;236;1;2591.0;1.443784;2034.0;1.171416;0.272368
5134;153;236;2;2188.0;1.216657;1302.0;0.749206;0.467451
5135;153;268;1;923.0;0.514324;1325.0;0.763091;-0.248767
5136;153;268;2;881.0;0.489888;967.0;0.556438;-0.06655
5137;153;300;1;635.0;0.353841;0.0;0.0;0.0
5138;153;300;2;383.0;0.212971;376.0;0.216361;-0.00339
5139;153;287;2;353.0;0.196289;499.0;0.287138;-0.090849
5140;153;261;1;273.0;0.152124;407.0;0.234398;-0.082275
5141;153;261;2;197.0;0.109544;258.0;0.14846;-0.038917
5142;153;31;1;2786.0;1.552444;0.0;0.0;0.0
5143;153;31;2;2564.0;1.425736;0.0;0.0;0.0
5144;153;15;2;192.0;0.106763;0.0;0.0;0.0
5145;153;247;2;159.0;0.088413;0.0;0.0;0.0
5146;153;33;2;177.0;0.098422;0.0;0.0;0.0
5147;153;267;1;573.0;0.319293;0.0;0.0;0.0
5148;153;267;2;402.0;0.223536;0.0;0.0;0.0
5149;153;290;2;438.0;0.243554;0.0;0.0;0.0
5150;153;27;2;589.0;0.327519;0.0;0.0;0.0
5151;153;295;2;717.0;0.398694;0.0;0.0;0.0
5152;154;4;1;39348.0;24.555513;45563.0;28.655254;-4.099741
5153;154;4;2;38458.0;23.969286;42823.0;26.866636;-2.89735
5154;154;21;1;39066.0;24.379528;54152.0;34.057005;-9.677477
5155;154;21;2;32711.0;20.387418;47944.0;30.07949;-9.692072
5156;154;29;1;12672.0;7.908088;24801.0;15.597721;-7.689632
5157;154;29;2;12362.0;7.704725;23368.0;14.660803;-6.956078
5158;154;273;1;31989.0;19.963056;18221.0;11.45946;8.503596
5159;154;273;2;34104.0;21.255617;18139.0;11.380191;9.875426
5160;154;235;1;15698.0;9.796494;10048.0;6.319338;3.477156
5161;154;235;2;18322.0;11.419347;12859.0;8.067582;3.351765
5162;154;245;1;8056.0;5.027427;6219.0;3.911222;1.116205
