Year;Nachname;Vornamen;Geburtsjahr;Geburtsort;Geschlecht;PersonID
2021;Blankenburg;Daniela;1976;Regensburg;w;473
2021;Blankenburg;Jakob;1997;Uelzen;m;474
2021;Blasel;Jakob;2000;Kiel;m;475
2021;Blasi;Martin Engelbert;1967;Velden;m;476
2021;Blech;Daniel;2002;Nürnberg;m;477
2021;Bleck;Andreas;1988;Neuwied;m;478
2021;Bleile;Thomas;1965;Freiburg im Breisgau;m;479
2021;Bleines;Michael;1957;Saarbrücken;m;480
2021;Blenk;Manuel;1993;Gunzenhausen;m;481
2021;Blessing;Engelbert Anton;1985;Immenstadt i. Allgäu;m;482
2021;Bletzer;Karsten;1970;Bensheim;m;483
2021;Blickle;Bernhard Hubert;1958;Albstadt;m;484
2021;Blienert;Burkhard Karl Erich;1966;Braubach;m;485
2021;Blietz;Kay-Uwe;1966;Rostock;m;486
2021;Blitz;Andrea;1965;Bad Nauheim;w;487
2021;Bloch;Enrico;1971;Frankfurt (Oder);m;488
2021;Bloch;Joachim Ralf Josef;1963;Möhringen;m;489
2021;Blum;Jacqueline;1988;Leverkusen;w;490
2021;Blum;James Robert;1970;Newark, Vereinigte Staaten;m;491
2021;Blum;Nele;1995;Burgwedel;w;492
2021;Blume;Fabian;1978;Berlin;m;493
2021;Bläsing;Daniel;1985;Iserlohn;m;494
2021;Bläsing;Robert;1982;Perleberg;m;495
2021;Blümke;Markus;1972;Bonn;m;496
2021;Blümlein;Thorsten;1971;Rüsselsheim;m;497
2021;Blümmel;Bernd Friedrich;1963;Heidelberg;m;498
2021;Boas;Claudia;1967;Leverkusen;w;499
2021;Bochmann;Martin;1974;Halle (Saale);m;500
2021;Bochmann;René;1969;Markranstädt;m;501
2021;Bockelmann;Catharina Brigitte;1987;Berlin;w;502
2021;Bocklet;Marcus;1964;Frankfurt am Main;m;503
2021;Bode;Carsten Ulrich Rudolf;1962;München;m;504
2021;Bode;Manuela;1971;Bremen;w;505
2021;Bode;Rolf;1972;Bremen;m;506
2021;Bodenstein;Martina;1958;Fleestedt (jetzt Seevetal);w;507
2021;Bodin;Leif Erik;1996;Neubrandenburg;m;508
2021;Bodtke;Ingo;1965;Eisleben;m;509
2021;Boegelein;Tobias;1981;Ebersberg;m;510
2021;Boehle;Matthias;1993;Zwickau;m;511
2021;Boehringer;Peter Christian Pascal;1969;Schwäbisch Gmünd;m;512
2021;Boenke;Anja;1979;Unna;w;513
2021;Bofinger;Friedrich Wilhelm;1956;Stadtsteinach;m;514
2021;Bogenreuther;Sylvia;1966;Fürth;w;515
2021;Boginski;Friedhelm Günter;1955;Bremen;m;516
2021;Bogisch;Gerd Ulrich;1969;Stuttgart;m;517
2021;Bohl;Daniel;1972;Hannover;m;518
2021;Bohn;Matthias;1967;Metzingen;m;519
2021;Bohn-Klein;Helmut Rudi;1952;Dudweiler;m;520
2021;Bohnenkamp;Björn;1980;Ibbenbüren;m;521
2021;Boiger;Christian;1993;Vilshofen an der Donau;m;522
2021;Bok;Hans Georg Karl-Heinz;1951;Untermarchtal;m;523
2021;Bokah Tamejani;Parwaneh Tayabeh;1958;Teheran, Iran;w;524
2021;Bokler;Alicia Maria;1993;Limburg;w;525
2021;Boljahn;Hans Horst;1953;Mönchengladbach;m;526
2021;Bollenbach;Nils;2000;Bad Oldesloe;m;527
2021;Boller-Winkel;Mechthild;1955;Kirchen/Sieg;w;528
2021;Bollien;Sebastian;1985;Rendsburg;m;529
2021;Bollmann;Gereon;1953;Au im Murgtal (jetzt Weisenbach);m;530
2021;Bolm;Jens Manuel;1982;Langenhagen;m;531
2021;Bonaventura;Jeannine;1974;Saarbrücken;w;532
2021;Bonertz;Martina;1972;Starnberg;w;533
2021;Bonyad;Susan;1991;Peshawar;w;534
2021;Borau;Daniel;1992;Jena;m;535
2021;Borchardt;Simone;1967;Schkeuditz;w;536
2021;Borchert;Nils Jochen;1965;Delmenhorst;m;537
2021;Borger;Sebastian;1988;Ruthweiler;m;538
2021;Borhani;Behzad;1984;Teheran;m;539
2021;Bormann;Holger;1981;Wolfenbüttel;m;540
2021;Bormann;Lena Maria Christina;1983;Herdecke;w;541
2021;Born;Anton Marcus Hendrikus;1962;Uden, Niederlande;m;542
2021;Born;Helmut;1952;Düsseldorf;m;543
2021;Bornmann;Annelene;1991;Ankum;w;544
2021;Borodan;Pawel;1974;Berlin;m;545
2021;Boroviczény;Georg;1947;Budapest;m;546
2021;Borrmann;Richard;1982;Magdeburg;m;547
2021;Bosse;Peter-Joachim;1948;Hildesheim;m;548
2021;Bosse;Rainer;1961;Kiel-Pries;m;549
2021;Bossler;Ulrich;1963;Riedlingen;m;550
2021;Both;Hans-Theo Maria;1960;Saarlouis;m;551
2021;Bottlenberg;Annette;1967;Paderborn;w;552
2021;Bourbon;Viviane Marie Brigitte;1991;München;w;553
2021;Boussata;Fatima Zahra;1999;Frankfurt am Main;w;554
2021;Brachmann;Daniel;1986;Wittenberg;m;555
2021;Bradl;Melanie Eva;1973;Weiden i.d.OPf.;w;556
2021;Braedt;Michael;1951;Bückeburg;m;557
2021;Braga;Torben;1991;Niteroi, Brasilien;m;558
2021;Braitmaier;David Johannes;2003;München;m;559
2021;Brand;Jakob;1996;Frankfurt (Oder);m;560
2021;Brand;Michael Karl;1973;Fulda;m;561
2021;Brandenburg;Jens;1986;Simmerath;m;562
2021;Brandenburg;Mario;1983;Bad Bergzabern;m;563
2021;Brandenburger;Genoveva Susanne Brigitte;1959;Kaiserslautern;w;564
2021;Brandes;Dirk;1974;Langenhagen;m;565
2021;Brandes;Niklas Willem;1991;Peine;m;566
2021;Brandl;Reinhard;1977;Ingolstadt;m;567
2021;Brandner;Peter Edgar;1968;Dettelbach;m;568
2021;Brandner;Stephan Günther;1966;Herten;m;569
2021;Brandt;Doris;1958;Fortuna Oberaußen a.d. Erft;w;570
2021;Brandt;Karin Sigrid;1955;Stendal;w;571
2021;Brandt;Michael;1959;Bremerhaven;m;572
2021;Brandt;Michel;1990;Achim;m;573
2021;Brandt;Stephan;1943;Perleberg;m;574
2021;Brantner;Franziska Katharina;1979;Lörrach;w;575
2021;Brase;Laura Aurelia Susanne;1993;Starnberg;w;576
2021;Brase;Rosemarie;1948;Bremen;w;577
2021;Brauer;Kerstin Angelica Annemarie;1972;Lennestadt;w;578
2021;Braukmann;Martin;1960;Hannover;m;579
2021;Braun;Andreas;1963;Weil am Rhein;m;580
2021;Braun;Harald;1954;Ludwigsburg;m;581
2021;Braun;Helge Reinhold;1972;Gießen;m;582
2021;Braun;Jürgen Friedrich;1961;Bergneustadt;m;583
2021;Braun;Jürgen Karlheinz;1955;Öhringen;m;584
2021;Braun;Marius;1986;Leinefelde;m;585
2021;Braun;Michaela;1980;Erfurt;w;586
2021;Braun;Thomas;1956;Alpirsbach;m;587
2021;Braun Lambur;Jana;1987;Kirn;w;588
2021;Braune;Markus;1990;Torgau;m;589
2021;Braungart;Anatole Tobias;1962;Köln;m;590
2021;Braunmiller;Mariana;1982;Zittau;w;591
2021;Braunschweig;Helmut Willy Erich;1933;Göttlin;m;592
2021;Breher;Silvia Maria;1973;Löningen;w;593
2021;Brehm;Marius;2000;Münster;m;594
2021;Brehm;Nicolai Peter;1993;Offenburg;m;595
2021;Brehm;Ramona;1990;Sonneberg;w;596
2021;Brehm;Sebastian;1971;Nürnberg;m;597
2021;Brehm;Uta;1988;Friedrichroda;w;598
2021;Brehmer;Heike Martina;1962;Staßfurt;w;599
2021;Breidt;Dieter;1960;Frankfurt am Main;m;600
2021;Breilmann;Michael;1983;Herne;m;601
2021;Breitenbuch;Georg-Ludwig;1971;Göttingen;m;602
2021;Bremer;Klaus Rüdiger Hans;1952;Kassel;m;603
2021;Brendecke;Fatimah;1965;Singapur;w;604
2021;Brendel;Markus;1965;Berlin;m;605
2021;Brendle-Behnisch;Günther;1956;Würzburg;m;606
2021;Brenner;Hanfried Lothar;1943;Leutkirch/Ravensburg;m;607
2021;Brenzel;Daniel;1978;Lüdenscheid;m;608
2021;Bresch;Gerrit;1992;Ibbenbüren;m;609
2021;Bresch;Helmut Joachim;1954;Packebusch/Altmark;m;610
2021;Bressem;Anne;1982;Wolgast;w;611
2021;Bretschneider;Nick;1997;Hamburg;m;612
2021;Brettschneider;Henry-Ingolf;1995;Nordhausen;m;613
2021;Breuninger;Timo;1995;Künzelsau;m;614
2021;Breymaier;Leni;1960;Ulm;w;615
2021;Breßler;Jonas;1992;Ludwigshafen am Rhein;m;616
2021;Brielmair;Caroline Anna;1985;Erding;w;617
2021;Brill;Hans-Peter;1960;Düsseldorf;m;618
2021;Brillisauer;Thomas;1972;Wangen im Allgäu;m;619
2021;Brinkhaus;Ralph;1968;Wiedenbrück;m;620
2021;Brinkmann;Brigitte;1965;Bremerhaven;w;621
2021;Brinkmann;Klaus;1959;Weste;m;622
2021;Brinkmann;Walter;1955;Varenholz;m;623
2021;Brix;Michael;1934;Winterberg;m;624
2021;Brixius;Kristina;1986;Wittlich;w;625
2021;Brock;Charlotte;1994;Dresden;w;626
2021;Brock;Inés;1964;Elgersburg;w;627
2021;Brocke;Chris Bastian;1999;Heidelberg;m;628
2021;Brockmann;Franz Dieter;1962;Aachen;m;629
2021;Brockmeier;Alexander;1992;Rheine;m;630
2021;Brodehl;Frank Andreas;1971;Troisdorf-Sieglar;m;631
2021;Brodesser;Carsten;1967;Lindlar;m;632
2021;Brombacher;Nicole;1975;Saarbrücken;w;633
2021;Brosch;Christopher Ludwig;1957;München;m;634
2021;Brosch;Natalie;1976;Koblenz;w;635
2021;Broschei;Martina;1965;Hamburg;w;636
2021;Broux;Miriam Franziska;1989;Ulm;w;637
2021;Browers;Andrea;1971;Köln;w;638
2021;Brox;Dominik;1991;Eberbach;m;639
2021;Brozio;Fabienne;1988;Berlin;w;640
2021;Broßart;Victoria;1992;Karlsruhe;w;641
2021;Bruch;Heike;1964;Berlin;w;642
2021;Brucks;Carsten Wilhelm Werner Hinrich;1965;Oldenburg (Oldenburg);m;643
2021;Brucks;Evelyne Elke;1964;Dresden;w;644
2021;Brugger;Agnes Monika;1985;Liegnitz;w;645
2021;Brunken;Jakob;1987;Hannover;m;646
2021;Brunnemann;Eva-Maria;1956;Coesfeld;w;647
2021;Brunner;Daniel Benjamin;1985;Berlin;m;648
2021;Brunner;Karl Heinz;1953;München;m;649
2021;Bruns;Matthias;1970;Westerstede;m;650
2021;Brunschweiger;Jörg Gerhard;1979;Landshut;m;651
2021;Bruse;Matthias;1977;Berlin;m;652
2021;Brzezicha;Franziska Maria;1993;Lüneburg;w;653
2021;Brähmig;Klaus;1957;Königstein;m;654
2021;Bröhr;Marlon;1974;Geilenkirchen;m;655
2021;Brömmelhues;Caroline;1999;Bonn;w;656
2021;Brösicke;Axel;1976;Brandenburg an der Havel;m;657
2021;Brötzmann;Hans-Günter;1954;Wiesbaden;m;658
2021;Brößling;Katja;1975;Eberswalde;w;659
2021;Brück;Holger;1968;Marburg;m;660
2021;Brückner;Maritta;1956;Leipzig;w;661
2021;Brüggemann;Helena;1987;Beckum;w;662
2021;Brüggemann;Michael;1968;Frankenberg (Eder);m;663
2021;Brühl;Sandra;1977;Leipzig;w;664
2021;Brüning;Michael Karl;1959;Emsdetten;m;665
2021;Brünker;Hans-Günter;1967;Bad Brückenau;m;666
2021;Brüschke;Claus-Dieter Harry;1961;Bremen;m;667
2021;Brützel;Frederik Nikolas;1991;Wiesbaden;m;668
2021;Bsirske;Frank;1952;Helmstedt;m;669
2021;Bubendorfer-Licht;Sandra;1969;Mühldorf a.Inn;w;670
2021;Bucher-Schulz;Carolin;1984;Prenzlau;w;671
2021;Buchfink;Martin Markus;1981;Karlsruhe;m;672
2021;Buchholz;Christine;1971;Hamburg;w;673
2021;Buchner;Kerstin;1965;Dresden;w;674
2021;Buchner;Thomas Gabriel;1997;Passau;m;675
2021;Buchta;Beate Jolanthe;1969;Beuthen;w;676
2021;Buchta;Herbert Heinrich;1954;Michelstadt/Odw.;m;677
2021;Buchwald;Leon;1995;Traunstein;m;678
2021;Buck;Casimir David;1991;Seligenstadt;m;679
2021;Buck;Josef Eugen;1961;Saulgau;m;680
2021;Budde;Katrin;1965;Magdeburg;w;681
2021;Buder;Sabine;1984;Berlin;w;682
2021;Budnick;Reiner;1954;Argestorf (jetzt Wennigsen (Deister));m;683
2021;Buhl;Christiane Andrea;1981;Rendsburg;w;684
2021;Buljevic;Vesna;1954;Split, Kroatien;w;685
2021;Bull-Bischoff;Birke;1963;Weißenfels;w;686
2021;Bullmer;Herbert Alfred;1964;Kempten;m;687
2021;Bultheel;Bérangère Joséphine;1980;Wattrelos, Frankreich;w;688
2021;Bunge;Stephan;1980;Merseburg;m;689
2021;Bunte;Lucia;1963;Düsseldorf;w;690
2021;Burandt;Daniel;1993;Göttingen;m;691
2021;Burchardt;Axel Leonhart;1971;Potsdam;m;692
2021;Burda;Nicole Marie;1990;Moers;w;693
2021;Burger;Kristin;1992;Bad Kissingen;w;694
2021;Buric;Sarah;1984;Gräfelfing;w;695
2021;Burkard;Wolfgang;1989;Berlin;m;696
2021;Burkardsmaier;Oliver;1970;Heilbronn;m;697
2021;Burkhardt;Anja;1968;Fulda;w;698
2021;Burkhardt;Philipp;1988;Bad Bergzabern;m;699
2021;Burmeister;Günter Otto;1944;Hamburg;m;700
2021;Burmeister;Kay;1975;Plauen;m;701
2021;Buro;Jürgen Manfred;1960;Berlin-Buch;m;702
2021;Bursian;Thomas;1959;Marl;m;703
2021;Bury;Yannick;1990;Herbolzheim;m;704
2021;Burz;Katinka Regina Maria;1981;Stuttgart;w;705
2021;Busacker;Dietrich Karl Arnold;1957;Hannover;m;706
2021;Busch;Florian;1984;Dresden;m;707
2021;Buschbeck;Frank;1979;Freiberg;m;708
2021;Buschmann;Marco;1977;Gelsenkirchen;m;709
2021;Buschner;Sara;1970;Dortmund;w;710
2021;Buschow;Stefan Hilmar;1965;Ulm;m;711
2021;Busen;Karlheinz;1951;Gronau (Westf.);m;712
2021;Buss;Sarah;1981;Hannover;w;713
2021;Bussolera;Elfriede Margarethe;1956;Kösching;w;714
2021;Butterwegge;Carsten;1973;Duisburg;m;715
2021;Buttlar;Julia Caroline Susanne;1971;Darmstadt;w;716
2021;Buttler;Dietmar Gerhard;1953;Bremerhaven;m;717
2021;Bußmann;Christoph;1988;Hagen;m;718
2021;Bystron;Petr;1972;Olmütz;m;719
2021;Bär;Dorothee Gisela Renate Maria;1978;Bamberg;w;720
2021;Bär;Karl;1985;Tegernsee;m;721
2021;Bärmann;Simon;2002;Baden-Baden;m;722
2021;Bärsch;Gerhard Walter;1988;Bad Soden am Taunus;m;723
2021;Bäthge;Christina Monika;1953;Elbingerode;w;724
2021;Bäuerle;Peter Josef;1951;Ludwigsburg;m;725
2021;Bäuerle;Verena;1965;Sindelfingen;w;726
2021;Bäumer;Jürgen;1953;Bielefeld;m;727
2021;Bäz;Antje;1972;Stralsund;w;728
2021;Bäßler;Uwe Alfred;1964;Tübingen;m;729
2021;Böcher;Jan Moritz;1996;Gießen;m;730
2021;Böcklen;Julia Sophie;1994;Heilbronn;w;731
2021;Böhlen;Mike;1967;Burg;m;732
2021;Böhm;Markus;1968;Nürnberg;m;733
2021;Böhm;Martin Erich Heinz;1970;Nürtingen;m;734
2021;Böhm;Nils;1997;Wiesbaden;m;735
2021;Böhm-Fritz;Saskia Ursula Lydia;1984;Heidelberg;w;736
2021;Böhme;Andreas;1960;Wippra;m;737
2021;Böhmer;Nina;1992;Strausberg;w;738
2021;Böhnlein;Robert Rainer;1970;München;m;739
2021;Bölzle;Paul-Jonas;1994;Tübingen;m;740
2021;Börger;Alexander Konrad Heinz Ulrich;1976;Koblenz;m;741
2021;Börm;Manfred;1950;Süderzollhaus (jetzt Janneby);m;742
2021;Börner;Hans-Joachim;1952;Leipzig;m;743
2021;Börold;Axel;1984;Malchin;m;744
2021;Börsch;Sonja Maria;1963;Wipperfürth;w;745
2021;Böttcher;Alisa Janine;1969;Berlin;w;746
2021;Böttcher;Dieter;1952;Waiblingen;m;747
2021;Böttcher;Jörn;1963;Hamburg;m;748
2021;Böttger;Christoph;1985;Lüdenscheid;m;749
2021;Bötticher;Lotta Maria;1984;Achim;w;750
2021;Böving;Adonis;1976;Kinshasa, DR Kongo;m;751
2021;Bücker;Torsten Wolfgang;1970;Ahlen (Westf.);m;752
2021;Büdenbender;Ekkard;1969;Hüttental (jetzt Siegen);m;753
2021;Bühl;Marcus;1977;Ilmenau;m;754
2021;Bühler;Peter;1979;Mühlacker;m;755
2021;Büker;Patrick;1991;Gütersloh;m;756
2021;Bülow;Jochen;1965;Wuppertal;m;757
2021;Bülow;Marco;1971;Dortmund;m;758
2021;Bünger;Clara Anne;1986;Oldenburg;w;759
2021;Büntjen;Katharina;1955;Delmenhorst;w;760
2021;Bürcky;Heiko;1974;Wiesbaden;m;761
2021;Bürkle;Kristin;1988;Filderstadt;w;762
2021;Büter;Erik;1999;Löningen;m;763
2021;Büttinghaus;Carsten;1982;Rudolstadt;m;764
2021;Cademartori Dujisin;Isabel Andrea;1988;Bad Saarow-Pieskow;w;765
2021;Caffo;Maurizio;1993;Offenbach am Main;m;766
2021;Cakmakli-Kraft;Nuran;1965;Denizli;w;767
2021;Canal;Nil;1992;Berlin;w;768
2021;Caniceus;Jeyaratnam;1966;Manipay, Sri Lanka;m;769
2021;Canters;Sascha;1976;Braunschweig;m;770
2021;Caraggiu;Mario;1991;Hechingen;m;771
2021;Cardinale;Michael;1980;Freiburg im Breisgau;m;772
2021;Carls-Littwin;Tarek Benedict;1995;Bielefeld;m;773
2021;Carniel;Johanna Dorothea;1981;Hindenburg;w;774
2021;Carstensen;Simon;1983;Flensburg;m;775
2021;Casel;Isabelle;1971;Gießen;w;776
2021;Casper;Enrico;1975;Braunschweig;m;777
2021;Castellucci;Lars;1974;Heidelberg;m;778
2021;Cedel;Sebastian;1984;Erlabrunn;m;779
2021;Ceglar;Michael;1963;Nürnberg;m;780
2021;Celik;Deniz;1978;Hamburg;m;781
2021;Celikkol;Meryem Dagmar;1969;Hamburg;w;782
2021;Cerrah;Aylin;1997;Kiel;w;783
2021;Cerrotta;Andreas;1968;Göppingen;m;784
2021;Cezanne;Jörg;1958;Frankfurt am Main;m;785
2021;Chamorro Herrera;Joel Christobal;1996;Gummersbach;m;786
2021;Charnow;Ingo;1971;Potsdam;m;787
2021;Cherki;Kerry Charles;1970;Bitburg (Eifel);m;788
2021;Chialo;Joe;1970;Bonn;m;789
2021;Chojnacki;Pia Bärbel;1994;München;w;790
2021;Christiansen;Ilse Johanna;1954;Faretoft;w;791
2021;Christiansen;Uwe Hermann;1961;Bad Driburg;m;792
2021;Christmann;Anna Maria;1983;Hannover;w;793
2021;Christmann;Herbert;1953;Kaiserslautern;m;794
2021;Chrupalla;Tino;1975;Weißwasser;m;795
2021;Ciccarello;Liborio;1971;Ludwigshafen am Rhein;m;796
2021;Cicin-Sain;Luka;1972;Rijeka, Kroatien;m;797
2021;Ciechoradzki;Rainer;1965;Magdeburg;m;798
2021;Cieschinger;Marlene;1959;Holzminden;w;799
2021;Cieszynski;Thomas;1967;Dortmund;m;800
2021;Ciftci;Mizgin;1992;Osterholz-Scharmbeck;m;801
2021;Cirlini;Camila;1965;Gelsenkirchen;w;802
2021;Clasen;Andrej;1990;Krasnojarsk, Russland;m;803
2021;Clasen;Dennis;1992;Lübeck;m;804
2021;Classen;Robin Maximilian;1991;Heidelberg;m;805
2021;Claus;Kerstin;1963;Friedrichshafen;w;806
2021;Claussen;Martina;1976;Flensburg;w;807
2021;Claussen;Vivien Christine Sylvia;1988;Hamburg;w;808
2021;Clauß;Christian;1962;Frankfurt am Main;m;809
2021;Cleiß;Peter;1952;Heidelberg;m;810
2021;Cluse;Georg;1976;Kranenburg;m;811
2021;Cole;Ramona;1970;Halmstadt;w;812
2021;Colletti;Michaela;1964;Gießen;w;813
2021;Collington;Sabrina;1980;Berlin;w;814
2021;Colpan;Aynur;1990;Heidenheim an der Brenz;w;815
2021;Commentz;Volker Matthias Uwe;1967;Berlin;m;816
2021;Connemann;Gitta;1964;Leer (Ostfriesland);w;817
2021;Conrad;Corinna Mara;1958;Gut Deixlfurt;w;818
2021;Conrad;Gabriele Maria;1960;Karlsruhe;w;819
2021;Conrad;Karen;1970;Kassel;w;820
2021;Conrad;Robin;1997;Recklinghausen;m;821
2021;Costin;Tudor Paul;1984;Craiova;m;822
2021;Cotar;Joana Eleonora;1973;Pitesti, Rumänien;w;823
2021;Coße;Jürgen;1969;Neuenkirchen;m;824
2021;Cramer;Lennard Adolf;1988;Werdau;m;825
2021;Cramer;Natalie;1975;Herdecke;w;826
2021;Cremer;Christer;1982;Düsseldorf;m;827
2021;Cremer;Claus;1979;Bochum;m;828
2021;Cremer-Thursby;Marc Frederic;1962;Hamburg;m;829
2021;Crocker;Barnabas Philip;1981;Hamburg;m;830
2021;Cronenberg;Carl-Julius;1962;Arnsberg;m;831
2021;Curio;Gottfried;1960;Berlin;m;832
2021;Cymbala;Bengt;1994;Lübeck;m;833
2021;Czada;Jan-Hendrik Willi Matthias;1980;Tübingen;m;834
2021;Czaika;Jessica Maria;1995;Pforzheim;w;835
2021;Czaja;Mario;1975;Berlin;m;836
2021;Czerski;Jens;1978;Stendal;m;837
2021;Czisch;Franz Gregor;1964;München;m;838
2021;Czok-Alm;Isabelle;1973;Annaberg-Buchholz;w;839
2021;Czylwick;Achim;1954;Espelkamp-Mittwald;m;840
2021;Czyrt;Sigrid Waltraud;1955;Düsseldorf;w;841
2021;Dachner;Jonas;1986;Pforzheim;m;842
2021;Dachroth;Mirko;1975;Pritzwalk;m;843
2021;Dagdelen;Sevim;1975;Duisburg;w;844
2021;Dahl;Michael;1977;Lich;m;845
2021;Dahlmann;Henrik;1980;Wuppertal;m;846
2021;Dahmen;Janosch;1981;Berlin;m;847
2021;Dahms;Lennart Jan;2002;Stadthagen;m;848
2021;Daiser;Chris;1992;Eilenburg;m;849
2021;Daldrup;Bernhard;1956;Sendenhorst;m;850
2021;Dallmann;Wilhelm;1966;Buchholz in der Nordheide;m;851
2021;Damasceno da Costa e Silva;Janson;1990;Hof;m;852
2021;Damerow;Astrid;1958;Bonndorf;w;853
2021;Dames;Martin;1961;Neuwied;m;854
2021;Dammann;Manfred Wilhelm;1959;Wohnste;m;855
2021;Dangela;Andrea Elli;1968;Münster;w;856
2021;Daniel;Roberto;1984;Erfurt;m;857
2021;Daniel;Tom Henrik;1999;Delmenhorst;m;858
2021;Dankwardt;Benedict;1995;Ludwigsfelde;m;859
2021;Danne;Andreas Diethelm;1961;Hagen;m;860
2021;Darge;Ekkehard Martin Walter;1971;Sögel;m;861
2021;Darguß;Frank;1979;Salzwedel;m;862
2021;Dasdemiroglu;Seyhan;1960;Kars;m;863
2021;Daub;Michael;1983;Sachsenheim;m;864
2021;Daum;Christian;1983;Bremerhaven;m;865
2021;Daus;Thomas;1971;Neuerburg;m;866
2021;Deeß;Almut;1980;Homburg/Saar;w;867
2021;Defort;Gerald Lothar;1965;Bielefeld;m;868
2021;Dehler;Stephan;1984;Berlin;m;869
2021;Dehm-Desoi;Jörg-Diether Wilhelm;1950;Frankfurt am Main;m;870
2021;Dehn;Katharina;1985;Aschaffenburg;w;871
2021;Deligöz;Ekin;1971;Tokat, Türkei;w;872
2021;Demir;Erkan;1971;Bayburt;m;873
2021;Demir;Hakan;1984;Corum;m;874
2021;Demirel;Phyliss Hatice;1964;Düzce, Türkei;w;875
2021;Demmelhuber;Melanie Rosa;1999;Straubing;w;876
2021;Demmer;Natalie;1995;Köln;w;877
2021;Dempfle;Hermann;1957;Apfeldorf;m;878
2021;Deneke-Stoll;Dorothea;1959;Wiesbaden;w;879
2021;Dener;Ahmet Refii;1958;Istanbul, Türkei;m;880
2021;Denfeld;Bianka;1961;Bad Homburg;w;881
2021;Denker;Katharina Luise Lotti;1985;Braunschweig;w;882
2021;Denne;Heinz Joachim;1958;Elversberg;m;883
2021;Denner;Alexander;1982;Saran;m;884
2021;Denné-Weiß;Jessica;1980;Essen;w;885
2021;Depenbrock;Michael;1970;Lünen;m;886
2021;Derschang-Sailer;Sandra;1974;St. Ingbert;w;887
2021;Detzer;Sandra;1980;München;w;888
2021;Detzner;Tim;1979;Karl-Marx-Stadt (jetzt Chemnitz);m;889
2021;Deutsch;Matthias;1965;Celle;m;890
2021;Deutsch;Paul;1951;Bergen;m;891
2021;Deutsch;Regine;1965;Frankfurt am Main;w;892
2021;Diaby;Karamba;1961;Marsassoum, Senegal;m;893
2021;Diao;Malik Herbert;1999;Ingolstadt;m;894
2021;Dibbern;Martina;1979;Kiel;w;895
2021;Dichant;Nicola;1998;Köln;w;896
2021;Dick;Bernhard Dietrich;1958;Saarbrücken;m;897
2021;Dickas;Birgit Beate;1964;Köln-Kalk;w;898
2021;Dicty;Carsten Rudolf Hubert;1966;Celle;m;899
2021;Diebold;Patrick Michael;1988;Karlsruhe;m;900
2021;Dieckmann;Benjamin;1985;Berlin;m;901
2021;Dieckmann;Sabrina;1980;Rechlinghausen;w;902
2021;Diedenhofen;Martin;1995;Bad Honnef;m;903
2021;Diem;Katharina Elisabeth;1988;Straubing;w;904
2021;Dienhart;Manuela Gerlinde;1966;Neuerburg;w;905
2021;Dieren;Jan Ulrich;1991;Moers;m;906
2021;Dierich;Axel Malte;1978;Bad Oldesloe;m;907
2021;Dierkes;Kevin;1997;Salzkotten;m;908
2021;Dieterich;Klaus;1960;Kaiserslautern;m;909
2021;Dieterich;Luisa Carmen;2001;Braunschweig;w;910
2021;Dietl-Faude;Annette;1967;Mannheim;w;911
2021;Dietrich;Florian;1978;Bremen;m;912
2021;Dietz;Michael Meinhard;1985;Heilbronn;m;913
2021;Dietz;Thomas;1967;Karl-Marx-Stadt (jetzt Chemnitz);m;914
2021;Dietzsch;Stephan Gustav;1976;Amberg;m;915
2021;Dietzschold;Julian Frederik;1998;Freiburg im Breisgau;m;916
2021;Dilcher;Esther;1965;Hofgeismar;w;917
2021;Dimler;Klaus;1947;Teuchern;m;918
2021;Dinar;Erkan;1980;Weißenburg i. Bay.;m;919
2021;Dinges;Lothar;1949;Duderstadt;m;920
2021;Dingfelder;Jörg Johannes;1966;Gräfelfing;m;921
2021;Dinter;Dennis;1979;Werne;m;922
2021;Dippel;Konrad Willibald;1971;Eschenbach i.d.OPf.;m;923
2021;Dippel;Otmar;1960;Kassel;m;924
2021;Dippl;Stefanie;1985;Eschenbach i.d.OPf.;w;925
2021;Distl;Marcel Rudolf;1992;Ludwigsburg;m;926
2021;Distler;Wolfgang;1976;Neumarkt i.d.OPf.;m;927
2021;Dittmann;Carsten;1991;Koblenz;m;928
2021;Dittmar;Sabine;1964;Schweinfurt;w;929
2021;Ditz;Dennis Sascha;1972;Saarlouis;m;930
2021;Djelassi;Hamida Emilia;1992;Köln;w;931
2021;Djir-Sarai;Bijan;1976;Teheran, Iran;m;932
2021;Djonovic;Marina;1990;Aalen;w;933
2021;Djurdjević;Slaviša;1970;Teslić, Bosnien und Herzegowina;m;934
2021;Dloczik;Larissa;1967;Bielefeld;w;935
2021;Dobelmann;Reinhard;1958;Esterwegen;m;936
2021;Dobler;Gerald Xaver;1964;Cham;m;937
2021;Dobrindt;Alexander;1970;Peißenberg;m;938
2021;Dobrowolski;Tom;1988;Rostock;m;939
2021;Dobusch;Gabriele;1958;Saarbrücken;w;940
2021;Dodwell-Humpert;Nicholas Michael;1955;Oxford;m;941
2021;Doege;Brigitte Elisabeth Gertrud;1969;Bonn-Bad Godesberg;w;942
2021;Doerfler;Eva-Marie Anna;1986;Berlin;w;943
2021;Dohrn;Renate Inge-Marie;1954;Hamburg;w;944
2021;Domscheit-Berg;Anke Margarete;1968;Premnitz;w;945
